Date,AC.PA,ACA.PA,AI.PA,AIR.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,EI.PA,EN.PA,ENGI.PA,FP.PA,FR.PA,FTI.PA,GLE.PA,KER.PA,LHN.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,SOLB.BR,STM.PA,SU.PA,SW.PA,UG.PA,UL.AS,VIE.PA,VIV.PA
10/24/2014,-0.16,0.13,-1.07,-0.24,-0.36,-0.43,0.30,-0.34,-0.65,-0.05,-0.70,-0.41,-0.07,,-0.96,0.05,,0.23,-7.85,,-0.67,-0.30,-0.27,-0.10,-1.05,0.16,-0.66,-0.57,-0.43,-0.83,0.05,-0.19,-1.13,0.00,-0.64,-0.39,-0.24,-1.00,-0.18,-0.04
10/27/2014,-0.03,-0.12,0.82,-0.53,-0.82,0.15,-0.62,-0.19,-0.41,-0.17,-0.56,0.32,-0.16,,-0.42,-0.60,,-1.07,0.65,,-0.14,0.20,-0.64,0.11,0.35,0.04,0.23,0.17,-0.95,-0.35,0.01,-0.72,-0.05,-0.08,-0.54,0.06,-0.26,2.10,-0.07,0.01
10/28/2014,0.41,0.12,0.70,0.66,0.95,0.84,0.64,0.71,0.69,0.27,0.19,1.49,0.45,,1.06,0.56,,0.67,2.95,,0.67,1.45,1.32,0.12,2.05,0.42,1.01,1.01,1.00,1.23,0.04,0.86,1.36,0.13,1.52,0.37,0.09,-0.40,0.22,0.33
10/29/2014,-0.37,-0.32,0.95,0.38,-0.40,0.62,-1.06,-0.02,0.17,-0.13,-0.10,-0.02,0.37,0.22,0.90,0.39,,-1.15,2.35,,1.10,1.55,0.71,-0.66,0.25,0.18,0.83,0.70,0.39,0.71,-0.02,-0.08,-0.33,-0.56,1.41,0.58,-0.01,-1.35,-0.21,0.04
10/30/2014,1.19,0.19,-0.08,0.10,0.03,0.49,-0.01,-0.10,-0.09,-0.01,0.30,0.56,0.13,0.06,0.60,0.51,,-0.12,1.35,,0.35,1.25,0.27,0.82,-0.15,0.15,0.63,0.09,1.62,0.29,0.12,-0.20,-0.28,0.06,0.42,1.06,0.00,5.05,0.00,0.10
10/31/2014,0.58,0.20,1.10,1.69,1.21,1.52,1.67,0.34,0.89,0.54,1.56,1.65,0.58,0.43,0.42,0.35,,1.25,0.95,,0.79,2.65,0.76,0.05,2.90,0.35,1.23,1.02,2.02,0.59,0.00,0.98,-0.19,0.26,2.18,0.77,0.44,0.45,0.24,0.35
11/3/2014,0.81,-0.05,-0.99,-0.05,0.14,-0.76,-0.77,-0.20,-0.10,-0.24,0.21,-1.09,0.22,-0.59,-0.67,0.16,,0.09,1.60,,-0.52,-0.55,-0.21,-0.18,-1.00,-0.25,-1.25,-0.49,-0.38,-0.23,0.08,-0.18,-0.66,0.10,-0.68,0.12,-0.03,0.35,-0.04,-0.10
11/4/2014,-0.95,-0.23,-0.77,-0.67,-1.27,-0.25,-0.63,-0.09,-1.11,-0.21,-0.71,-0.73,-0.40,-0.13,-1.76,-0.10,,-0.85,-1.70,,-0.62,-2.85,-0.62,0.55,-1.55,-0.15,0.57,-0.65,0.43,-0.53,-0.40,-0.40,-0.14,-0.07,-0.82,-0.16,-0.17,4.90,-0.04,-0.07
11/5/2014,0.26,0.16,1.94,0.94,1.43,1.10,0.93,0.59,0.94,0.29,0.82,1.51,0.75,,1.29,0.35,,0.35,2.80,,0.28,2.05,0.34,-0.14,2.85,0.40,0.53,0.93,0.13,0.67,0.06,0.71,1.32,0.12,1.32,0.50,0.15,-2.35,0.39,0.31
11/6/2014,-0.13,-0.67,0.49,0.58,-0.09,0.29,-0.05,0.33,2.09,0.08,0.44,-0.01,-0.04,,0.23,0.44,,-0.94,1.30,,-1.17,1.30,1.97,-1.21,1.95,-0.14,0.62,0.49,0.99,0.91,-0.04,,1.78,0.08,0.41,0.12,-0.08,-0.50,0.41,0.15
11/7/2014,-0.33,-0.32,-1.23,-0.16,-0.90,-1.10,-0.95,-0.44,0.19,-0.07,-0.36,-1.82,-0.41,,0.01,-0.31,,-0.89,-0.55,,-0.70,-1.40,-0.25,0.13,-0.65,-0.21,0.42,-0.38,-1.42,-0.24,0.06,,-0.09,-0.06,-1.36,-0.65,-0.23,2.95,0.04,-0.13
11/10/2014,-0.08,-0.16,0.82,0.13,0.38,0.50,-0.51,0.18,0.53,0.24,0.44,1.44,0.29,,0.58,0.21,,-0.06,1.40,,-0.05,1.85,0.55,0.08,1.35,0.11,0.69,0.47,0.95,0.41,0.00,,1.22,0.04,0.37,0.92,-0.02,-0.15,0.03,0.13
11/11/2014,0.93,-0.06,0.80,0.28,-0.63,0.41,-0.09,0.29,0.08,0.09,-0.76,0.79,0.17,,-0.40,-0.16,,0.20,1.20,,0.67,1.00,0.15,0.47,1.95,0.52,0.13,0.86,-0.87,0.45,0.00,-0.10,-0.05,0.02,0.65,1.26,-0.06,-2.90,-0.04,0.13
11/12/2014,0.01,-0.41,-0.85,-0.60,-0.53,-0.68,-1.17,-0.40,-0.99,-0.33,-0.79,-0.95,-0.51,,-0.81,-0.50,,-1.15,-1.15,,-0.49,-0.60,-0.87,-0.52,-1.05,-0.25,-1.01,-0.48,-0.44,-0.55,0.01,-0.79,0.56,-0.04,-1.67,-0.52,-0.15,0.25,-0.23,-0.12
11/13/2014,-0.04,0.24,0.69,-0.35,-1.09,0.36,0.14,0.27,0.27,0.12,-1.11,-0.29,-0.56,,-0.40,0.05,,0.35,0.95,,0.17,1.60,0.45,-0.22,2.85,-0.01,0.63,-0.28,-0.11,0.19,0.02,,-1.18,-0.08,0.33,-0.59,-0.01,1.10,-0.03,0.02
11/14/2014,0.10,0.07,-0.07,0.76,-0.01,0.24,0.51,0.13,0.66,0.11,-0.27,-0.70,1.15,,0.08,0.57,,0.37,0.10,,-0.24,0.00,1.18,-0.27,-0.15,0.02,0.47,-0.52,0.79,0.43,0.01,,1.18,0.15,0.31,0.99,0.16,-3.65,-0.09,0.07
11/17/2014,0.31,0.05,0.28,-0.51,0.76,0.00,0.30,0.11,0.32,0.12,0.35,0.44,0.42,-0.02,0.46,-0.16,,0.51,-0.40,,-0.05,0.60,-0.13,0.13,-0.30,0.17,0.12,-0.08,-0.17,-0.09,0.01,0.22,-0.28,0.10,0.17,0.41,0.01,2.05,0.36,0.16
11/18/2014,0.57,0.09,0.98,-1.20,1.12,0.31,0.52,0.40,0.95,0.22,0.35,0.37,0.48,0.22,0.49,0.36,,0.57,-0.25,,0.45,1.10,-0.58,0.00,0.80,0.12,0.11,1.16,1.38,-0.01,-0.03,0.77,-0.66,0.11,0.87,0.26,0.19,0.50,0.05,-0.28
11/19/2014,0.33,0.07,0.09,0.26,-0.41,0.04,0.27,0.15,0.21,-0.04,0.23,0.46,-0.02,0.08,-0.02,-0.13,,0.01,0.25,,0.11,0.90,0.03,0.28,0.45,-0.01,-0.35,-0.43,0.01,-0.75,0.02,,0.24,0.12,0.08,-0.48,0.02,-0.55,0.18,0.06
11/20/2014,0.10,-0.19,-0.66,-0.14,0.42,0.10,-0.82,-0.15,0.16,-0.32,-0.61,-0.47,-0.24,,0.15,0.57,,-0.55,-2.50,,-0.08,-0.45,-0.19,0.35,0.55,0.02,0.12,-0.16,0.26,-0.24,-0.01,,-2.35,-0.01,-0.67,-0.04,0.03,2.20,-0.19,0.14
11/21/2014,0.90,0.31,2.28,1.42,1.33,1.22,1.85,0.75,0.60,0.45,0.00,1.26,1.13,,1.88,0.72,,1.56,4.25,,0.66,5.05,1.47,-0.37,2.30,0.65,0.83,1.56,1.63,0.80,0.03,,0.89,-0.01,2.37,-0.15,0.32,-0.55,0.11,0.30
11/24/2014,0.10,0.18,0.39,0.73,1.56,0.11,0.53,0.37,1.48,0.21,0.00,0.59,-0.09,0.15,-0.08,0.52,,0.79,0.90,,0.54,-0.65,0.32,-0.61,0.00,0.13,0.24,0.57,1.23,-0.03,-0.06,,0.19,0.00,0.83,0.56,0.35,-1.80,0.01,-0.04
11/25/2014,0.26,0.27,-0.10,0.57,0.07,0.02,0.92,-0.15,-0.24,-0.01,-0.01,-0.10,0.05,0.32,-0.77,0.30,,0.70,0.65,,0.65,-0.50,1.90,1.22,-0.65,0.00,0.21,-0.01,0.38,0.88,0.00,,0.85,0.10,0.61,0.45,0.13,3.85,0.10,-0.06
11/26/2014,0.14,-0.11,-0.10,-0.19,-0.36,-0.52,-0.44,-0.06,0.27,0.05,-0.20,-1.42,-0.17,0.17,0.15,0.09,-0.78,-0.19,0.55,,-0.55,-0.85,0.02,0.02,-0.05,-0.20,-0.46,-0.19,-0.09,-0.60,0.08,,1.03,0.00,-0.21,-0.10,-0.02,2.05,0.05,0.04
11/27/2014,0.40,0.22,0.58,0.41,0.22,0.56,0.60,0.08,-0.37,0.11,0.20,1.98,0.70,0.45,-1.93,0.14,,0.38,0.55,,0.06,0.05,-0.51,-0.28,1.55,0.35,0.54,1.33,0.19,-0.05,51.85,0.22,-0.47,0.02,-0.17,0.38,0.13,0.40,0.08,0.17
11/28/2014,0.73,0.07,0.24,-0.80,-0.10,0.58,0.28,-0.10,0.53,0.14,-0.23,0.94,-0.20,-0.08,-0.91,0.09,,0.21,2.20,,0.10,1.50,-0.26,0.17,0.90,0.18,0.63,0.78,0.40,0.12,-51.85,,-1.69,0.04,-0.02,0.97,0.11,-0.90,0.17,0.15
12/1/2014,-0.26,-0.22,0.44,-0.25,0.10,-0.30,-0.87,-0.03,0.17,-0.24,0.11,-0.23,-0.17,,-0.36,0.35,,-0.69,-1.25,,1.13,-0.75,0.62,-0.23,0.05,0.01,-0.16,-0.08,-0.42,0.31,-0.05,,-0.99,-0.04,-0.23,-0.60,0.02,4.35,-0.08,0.11
12/2/2014,-0.17,-0.03,-0.54,-0.08,0.47,0.14,0.34,-0.04,0.05,0.02,0.12,-0.19,-0.05,,1.52,-0.58,,-0.19,-0.35,,0.39,-1.45,0.73,-0.16,0.80,-0.01,0.44,0.66,-1.56,0.08,0.01,-0.13,0.89,0.01,-0.65,0.43,-0.21,1.70,-0.10,-0.01
12/3/2014,-0.11,0.29,0.68,-0.24,0.18,-0.41,0.03,-0.26,0.24,0.05,0.02,0.63,0.02,,-0.23,0.42,-0.18,0.11,0.65,,0.29,0.25,0.10,-0.32,-0.15,-0.03,0.04,-0.82,-0.41,0.26,0.01,,1.31,0.12,0.32,-0.70,0.17,-1.40,0.05,-0.01
12/4/2014,-0.23,-0.27,-1.31,-0.26,0.54,-0.53,-1.19,-0.77,0.60,-0.05,-0.60,0.10,-0.13,,-1.42,-0.18,-1.00,-1.10,-1.05,,-0.44,-0.15,-0.64,0.30,-2.30,0.15,0.32,-0.54,-0.22,0.16,-0.02,,-0.61,-0.05,-1.63,0.01,0.25,2.20,-0.16,-0.17
12/5/2014,0.19,0.33,1.80,1.66,2.59,1.35,2.05,0.73,1.67,0.52,2.21,1.95,1.05,0.77,0.68,1.31,0.02,1.26,1.40,,0.45,3.35,1.78,0.20,3.50,0.44,0.72,0.96,2.49,0.70,0.04,,2.02,0.19,0.13,0.17,0.34,-0.75,0.33,0.34
12/8/2014,-0.28,-0.15,-1.02,-0.65,-0.78,-0.40,-0.17,-0.34,-0.93,-0.12,-0.78,-0.03,0.13,-0.26,-0.85,-0.57,,-0.63,-1.65,,-0.10,-0.85,-0.95,-0.40,-0.80,-0.14,-0.11,-1.12,-0.34,-0.31,0.00,,-0.47,0.04,-0.34,0.56,-0.20,-3.80,0.08,-0.06
12/9/2014,-1.13,-0.47,-1.41,-0.99,-1.76,-0.75,-1.77,-1.03,-2.72,-0.52,-1.30,-2.96,-1.13,,-1.10,-0.90,,-1.42,-3.35,,-0.93,-2.90,-1.42,0.30,-2.40,-0.73,-1.12,-1.71,-1.65,-1.14,0.04,,-1.13,-0.20,-1.25,-1.76,-0.36,1.40,-0.39,-0.40
12/10/2014,-0.09,-0.01,0.00,-5.02,-0.07,0.01,-0.52,-0.22,-0.23,-0.10,1.18,-0.23,-0.11,,-0.69,-0.21,,-0.44,-0.35,,-0.18,-0.90,-0.31,-0.35,0.20,-0.15,-0.09,0.54,-0.73,-0.74,-0.01,,-0.05,-0.01,-0.89,0.29,-0.04,-1.70,0.11,-0.02
12/11/2014,-0.05,-0.08,-0.81,-1.85,-0.09,-0.45,-0.01,0.14,0.22,0.09,-0.19,-0.09,0.00,-0.09,0.03,0.10,,-0.28,-1.30,,-0.34,-0.10,-0.46,-0.46,-0.70,0.29,0.08,-0.10,0.19,-0.83,0.01,,0.42,-0.04,0.53,-0.37,-0.22,-3.65,-0.11,0.02
12/12/2014,-0.58,-0.27,-2.10,-0.61,-1.31,-1.57,-1.26,-0.47,-1.40,-0.57,-1.75,-2.64,-0.85,,-1.44,-0.69,,-1.17,-3.20,,-1.45,-3.40,-2.00,-0.51,-2.30,-0.44,-2.04,-2.26,-1.89,-1.42,-0.04,,-4.61,-0.16,-2.53,-1.26,-0.15,-0.10,-0.37,-0.38
12/15/2014,-0.19,-0.27,-2.31,-0.17,-1.20,-1.01,-1.74,-0.61,-1.19,-0.46,-1.24,-2.50,-0.63,,-1.76,-0.70,,-0.98,-3.75,,-0.79,-2.80,-1.80,-0.26,-3.00,-0.30,-0.83,-1.23,-1.94,-0.26,0.01,,-1.88,-0.25,-1.49,-1.02,-0.36,0.60,-0.30,-0.40
12/16/2014,0.85,0.33,3.87,0.42,1.55,0.42,1.29,0.66,1.06,0.29,0.85,2.85,0.33,,1.06,0.99,,-0.18,1.60,,0.40,2.00,1.49,-0.52,2.00,0.49,1.55,0.45,-0.42,0.19,-0.08,,1.69,0.27,1.78,0.76,0.22,-4.10,0.46,0.08
12/17/2014,0.01,-0.16,0.60,-0.01,0.18,-0.36,-0.26,0.27,-0.15,-0.10,1.04,0.12,-0.04,,1.42,0.09,,-0.30,-1.05,,0.45,-10.95,0.84,-0.64,1.40,-0.22,-0.51,-1.05,0.75,-0.13,-0.12,,-0.28,0.00,-0.94,-0.15,0.00,-4.90,-0.07,0.06
12/18/2014,0.86,0.25,2.41,0.90,2.27,1.13,1.76,0.94,3.64,1.01,2.59,3.45,1.06,,0.99,1.58,,1.34,2.40,,1.96,4.40,2.18,0.45,3.95,0.53,1.04,2.25,1.65,0.79,0.10,,0.38,0.31,2.12,1.79,0.48,1.70,0.58,0.52
12/19/2014,0.02,0.00,-0.29,-0.16,3.70,0.10,-0.80,-0.10,0.00,0.07,-0.31,0.27,0.13,,0.03,0.10,,-0.76,0.80,,0.00,-0.30,-0.11,0.02,0.20,0.20,0.84,0.48,0.64,0.29,0.00,,2.16,-0.05,-0.54,0.89,0.07,0.65,0.07,0.07
12/22/2014,0.38,0.07,0.97,-0.22,-0.12,0.25,0.26,0.15,0.37,0.07,0.06,0.25,-0.08,,-0.02,-0.03,,0.35,1.20,,0.13,1.10,0.58,0.68,0.70,0.10,0.63,0.53,-0.37,0.35,-0.03,,0.05,0.04,-0.03,0.32,-0.17,7.45,0.02,0.22
12/23/2014,0.54,0.20,1.36,0.27,1.53,0.15,0.89,0.63,0.01,0.21,0.92,1.02,0.60,,0.90,0.70,,0.67,1.65,,0.58,1.45,1.31,0.21,1.50,0.23,0.60,0.76,0.82,0.49,0.12,,2.87,-0.01,1.30,0.97,0.16,4.00,0.12,0.34
12/24/2014,-0.07,-0.04,-0.83,-0.21,0.52,-0.20,-0.01,-0.23,0.05,-0.05,-0.40,-0.72,-0.06,,-0.13,-0.08,,-0.02,1.60,,0.01,-0.60,-0.32,-0.40,-1.50,-0.07,-0.56,-0.40,-0.13,0.10,-0.01,,0.24,0.00,-0.36,-0.03,-0.03,2.90,0.01,-0.01
12/29/2014,-0.27,-0.01,0.58,0.00,-0.12,0.55,0.51,0.35,-0.11,-0.14,0.18,0.65,-0.14,,0.13,0.15,,-0.20,-0.10,,0.10,0.60,0.22,0.35,1.80,-0.06,0.81,0.76,-0.22,0.06,-0.13,,0.24,0.02,0.49,0.21,-0.01,1.70,0.06,0.04
12/30/2014,-0.29,-0.06,-1.31,-0.59,0.04,-0.87,-1.27,-0.26,-0.55,-0.26,-0.91,-1.25,-0.22,,-1.21,-0.20,,-0.44,-1.90,,-0.65,-1.35,-0.93,-0.04,-2.00,-0.31,-1.00,-2.25,-0.55,-0.55,0.17,,-0.85,-0.02,-1.74,-0.95,-0.12,-2.05,-0.28,-0.18
12/31/2014,0.29,0.02,0.83,0.41,0.95,0.45,0.43,0.33,-0.25,0.08,0.25,1.93,0.02,,-0.01,-0.08,,0.18,1.40,,0.38,1.10,0.41,0.05,1.15,0.02,-0.07,1.12,0.32,0.83,-0.04,,0.38,0.01,0.96,0.59,0.06,2.65,0.06,0.05
1/2/2015,-0.06,0.14,-1.41,0.18,-0.85,-0.59,0.17,-0.22,0.64,-0.10,-0.08,-1.68,0.04,,0.01,-0.08,,0.37,-1.75,,-0.08,-1.40,-0.91,-0.23,-1.90,-0.09,-0.38,-1.17,-0.63,-0.20,0.06,-0.06,-1.13,0.02,-0.66,-0.37,-0.02,-4.00,-0.07,-0.14
1/5/2015,-0.48,-0.50,-3.06,0.13,-0.93,-1.38,-2.40,-1.22,-0.80,-0.71,-1.54,-1.15,-1.11,-0.82,-2.55,-0.55,-1.16,-1.58,-3.60,,-1.40,-3.80,-1.70,-0.02,-3.25,-0.54,-1.18,-1.98,-2.09,-0.10,-0.01,-1.51,-4.18,-0.09,-2.61,-1.43,-0.38,1.55,-0.37,-0.42
1/6/2015,-0.77,-0.20,-0.80,0.96,-1.71,-0.16,-1.23,-0.19,-2.29,-0.20,-0.48,-1.13,-0.22,-0.18,-0.06,-0.52,0.32,-0.60,-1.45,,-0.78,-1.45,-0.83,-0.14,0.00,-0.15,-0.18,-0.59,-0.30,0.35,0.06,-0.54,-0.80,-0.07,0.08,-0.73,-0.03,-1.30,-0.20,-0.34
1/7/2015,0.18,-0.15,0.43,1.11,-0.26,0.61,-0.76,-0.03,0.24,0.19,1.60,1.28,0.34,-0.17,0.91,0.15,-0.10,-0.35,2.55,,-0.30,0.10,0.34,-0.70,0.75,0.22,0.42,1.80,-0.13,0.86,-0.06,-0.09,-0.75,0.13,0.36,0.81,-0.02,-1.70,0.11,0.04
1/8/2015,0.73,0.25,4.01,1.49,2.09,1.53,1.46,1.07,1.63,0.76,1.58,3.37,0.87,0.66,1.58,1.73,0.51,0.95,4.80,,0.93,3.95,2.87,0.00,4.90,0.62,0.88,4.75,2.22,1.56,0.00,1.33,4.09,0.21,2.38,1.87,0.38,0.30,0.26,0.46
1/9/2015,-0.03,-0.24,-2.23,-0.67,-0.33,-1.24,-1.56,-0.84,0.36,-0.43,-0.01,-1.92,-0.29,-0.57,-1.34,0.30,-0.32,-0.38,-1.10,,-0.20,-1.95,-0.74,-0.03,-2.00,-0.23,-0.24,-0.91,-0.76,0.25,0.01,-0.53,-2.49,-0.03,-1.36,-1.59,0.08,3.00,0.21,-0.05
1/12/2015,0.41,-0.07,1.69,0.40,0.32,0.99,0.36,0.57,0.70,0.02,1.07,2.26,0.97,0.06,0.21,1.03,-0.95,0.04,3.20,,-0.03,4.25,1.46,0.65,3.10,0.42,0.77,2.59,0.54,0.04,0.00,0.16,0.09,0.09,0.76,1.39,0.37,7.95,-0.09,0.12
1/13/2015,0.64,0.37,0.97,0.61,-0.12,0.26,1.05,0.94,-0.65,0.43,0.64,0.69,0.22,0.35,0.42,0.72,0.62,0.42,3.65,,-0.21,1.00,1.47,-0.47,1.75,0.24,0.41,1.28,2.16,0.20,0.00,0.52,1.69,0.08,1.90,0.94,0.25,-4.10,0.61,0.22
1/14/2015,-0.90,-0.05,-1.32,-0.42,-0.49,-0.86,-1.41,0.57,-0.62,-0.37,-0.81,-0.99,-0.57,-0.62,-0.89,-0.90,-0.59,-0.38,-3.30,,-0.43,-0.25,-1.80,-0.45,-1.05,-0.24,-0.06,-0.75,-1.77,-0.26,-0.01,-0.97,-1.60,-0.04,-1.19,-1.05,-0.11,3.40,0.01,-0.15
1/15/2015,1.15,0.22,2.14,1.13,0.73,1.14,1.15,0.39,2.20,0.69,0.74,3.56,0.64,0.25,1.14,1.67,0.73,0.50,4.25,,1.40,2.35,1.41,-0.05,4.50,0.20,1.07,2.52,1.90,0.90,-0.02,-0.16,3.24,0.09,1.92,1.24,0.32,4.20,0.22,0.19
1/16/2015,0.88,0.21,0.83,0.13,0.60,0.87,-0.09,1.04,-0.07,0.42,-0.41,0.67,-0.06,0.18,1.35,0.22,0.50,0.13,-0.65,,-0.13,-0.85,1.16,-1.02,0.55,0.12,1.59,2.25,1.27,0.35,0.09,0.05,1.03,0.08,0.68,1.20,0.24,0.20,0.17,0.02
1/19/2015,0.31,-0.01,0.73,0.26,0.01,0.10,0.63,-0.24,0.43,0.13,0.68,0.04,0.05,0.18,-0.24,0.05,-0.34,0.76,0.95,,0.52,0.00,1.12,0.25,0.10,-0.02,-0.06,0.70,0.96,0.97,54.24,0.54,1.36,0.02,0.71,1.31,0.07,5.50,0.18,-0.07
1/20/2015,0.20,0.16,1.07,0.43,0.08,0.66,1.13,0.35,-0.12,0.13,-0.29,0.92,-0.06,0.19,0.52,0.30,-0.28,1.48,0.15,,0.85,2.30,0.60,0.53,1.95,0.22,1.31,0.65,-0.14,-0.43,-54.31,1.03,-0.66,0.12,1.30,1.23,0.12,10.65,0.06,0.17
1/21/2015,1.26,0.17,0.24,-0.26,0.03,0.46,0.53,0.66,-0.32,0.09,0.65,0.76,0.10,-0.11,0.88,0.67,1.27,0.36,5.55,,0.42,0.90,1.03,-0.14,1.10,0.02,0.18,-0.30,1.30,-0.26,0.09,1.13,0.61,0.09,1.79,0.34,0.04,-2.55,0.01,-0.09
1/22/2015,1.06,0.38,1.80,0.51,0.88,0.88,1.13,-0.10,1.84,0.39,-0.10,-2.58,0.97,0.58,0.61,1.25,0.63,1.37,-0.60,,1.15,0.45,2.62,0.56,0.45,0.36,1.66,-0.85,2.46,1.21,0.09,1.84,1.18,0.11,0.86,0.56,0.56,-0.05,0.39,0.17
1/23/2015,1.78,-0.18,1.70,1.95,0.99,2.28,-0.40,0.45,1.25,0.06,0.56,2.56,0.48,0.22,0.88,0.43,0.23,-0.27,5.55,,1.19,4.00,1.37,0.23,5.40,0.29,1.59,4.45,1.46,2.75,0.18,0.56,1.41,0.27,0.71,0.91,0.25,-3.15,0.00,0.32
1/26/2015,0.74,-0.10,1.95,0.86,-0.03,0.16,0.33,0.06,1.30,0.07,0.24,-0.22,0.67,0.18,0.74,0.47,0.42,0.29,1.05,,0.46,2.80,0.61,0.11,3.00,0.27,0.33,0.95,-0.05,-0.17,0.03,-0.22,1.46,0.28,0.46,1.68,0.26,5.90,0.04,0.09
1/27/2015,-0.93,-0.17,-0.83,-1.07,-1.44,-0.09,-0.49,-0.26,-1.56,0.09,-1.75,-1.18,-0.65,-0.22,-0.30,-0.77,0.20,-0.88,-1.00,,-1.23,0.45,-1.82,-0.91,-2.35,0.00,-0.71,-1.75,-0.78,-0.18,0.05,-0.59,0.52,-0.20,-1.43,-0.38,0.09,8.95,-0.16,-0.01
1/28/2015,0.29,-0.20,-0.44,-0.11,0.30,-0.19,-1.35,-0.33,-0.14,0.08,-0.79,0.40,-0.30,0.30,-0.83,0.72,-0.07,-1.02,1.60,,0.30,0.10,0.87,0.35,0.70,0.01,-0.54,1.05,1.30,0.20,0.03,0.28,1.79,-0.21,-0.29,0.81,0.17,1.90,0.07,-0.06
1/29/2015,0.28,-0.03,1.66,-0.68,0.34,0.28,0.15,0.33,0.76,0.23,0.35,0.78,-0.12,0.23,-0.65,0.58,-0.50,0.06,0.65,,0.99,-0.50,1.75,-0.16,3.20,0.25,-0.08,1.20,0.33,0.45,0.05,0.17,0.42,0.25,0.37,-0.96,0.06,-7.10,0.25,0.00
1/30/2015,0.25,-0.20,-0.24,-1.08,-0.93,-0.59,-0.88,-0.45,0.31,-0.30,-0.51,-0.05,-0.30,-0.27,0.59,-0.12,0.31,-0.42,-0.60,,0.74,-1.20,0.58,0.12,-1.15,-0.47,0.01,-1.55,-1.57,-0.55,-0.02,-0.24,0.89,0.01,-0.35,-0.92,-0.06,-0.75,-0.20,-0.12
2/2/2015,-0.42,0.09,1.07,-0.33,-0.38,-0.23,0.42,0.60,-0.38,-0.04,0.46,-1.51,0.37,0.11,1.50,-0.27,0.73,0.17,-1.25,,-0.17,-0.20,1.50,-0.26,-1.35,-0.02,-0.06,1.10,0.29,-0.26,-0.03,-0.29,0.00,-0.01,0.20,-0.96,-0.17,7.25,-0.17,-0.02
2/3/2015,0.37,0.34,0.00,0.38,0.38,-0.02,1.21,0.19,0.08,0.28,0.90,-0.36,0.66,-0.13,1.28,0.30,0.90,1.65,-0.35,,1.16,1.20,-0.03,0.27,-1.95,0.37,0.70,-2.15,1.66,0.15,-0.01,1.15,-0.42,0.03,1.50,-0.20,0.39,-1.25,0.34,0.12
2/4/2015,0.18,-0.16,0.78,0.39,1.22,-0.32,0.40,-0.24,0.95,-0.08,0.13,-0.72,-0.04,-0.10,-0.53,0.77,-0.79,-0.49,4.00,,0.08,11.75,0.03,0.16,2.20,0.07,1.01,2.50,0.18,0.83,-0.47,-0.03,0.14,0.23,-0.40,1.08,0.36,5.30,0.06,-0.13
2/5/2015,0.45,0.03,0.05,0.78,0.27,0.12,-1.80,0.05,0.23,-0.29,1.29,-0.28,-0.65,-0.46,0.33,-0.08,0.99,-0.34,-0.80,,-0.49,-2.75,0.86,0.73,0.05,-0.18,-0.14,-0.25,0.78,0.66,0.00,0.23,0.42,-0.05,0.03,0.00,-0.08,3.70,0.01,-0.14
2/6/2015,0.33,0.12,-1.71,-0.06,0.69,-0.23,0.16,-0.35,-0.07,0.14,-0.22,-0.23,-0.03,-0.13,-0.40,-0.17,-0.38,0.40,1.85,,-1.34,-0.70,-0.89,-0.40,-0.40,0.12,-0.35,-2.05,0.03,-0.21,-0.03,-0.44,-0.94,0.07,-0.33,-0.67,-0.05,-1.75,-0.21,-0.05
2/9/2015,-0.35,-0.13,0.05,-0.11,-1.40,-0.39,-1.47,0.19,-0.42,-0.43,1.08,-0.87,0.07,-0.33,0.27,-1.02,0.73,-0.79,-2.35,,-0.10,-2.20,-1.86,0.30,-1.65,-0.37,-0.80,0.05,-2.92,-1.18,0.05,-0.30,0.66,-0.15,-0.76,-0.72,-0.44,1.25,-0.24,-0.32
2/10/2015,0.08,0.15,1.32,1.50,1.50,0.17,0.47,0.12,0.94,0.43,0.86,0.67,0.71,0.27,-0.60,1.38,-0.30,0.11,2.90,,0.53,5.55,-2.21,-0.23,1.60,0.48,0.46,1.35,0.80,1.35,-0.01,0.56,-0.28,0.23,0.46,1.02,0.42,-2.15,0.21,0.15
2/11/2015,-0.02,-0.16,-0.10,-0.32,-0.37,0.00,-0.10,-0.27,-0.92,-0.20,-0.19,-0.62,0.28,-0.18,-0.40,-0.32,-0.52,-0.24,-0.35,,-0.33,0.40,-0.13,0.58,0.85,-0.11,-0.20,0.45,0.18,-0.23,0.00,-0.47,-0.05,0.06,0.50,0.02,0.11,-5.95,0.05,0.09
2/12/2015,0.69,0.50,2.24,0.36,0.61,-0.53,1.19,0.59,0.71,0.19,0.26,1.05,0.52,0.02,0.40,1.38,0.52,0.59,-0.35,,-0.40,2.60,0.28,-0.28,-0.50,0.14,2.51,-4.40,7.99,0.47,0.01,0.84,1.55,0.15,0.39,0.10,0.37,3.60,-0.02,0.07
